Hidden Gem Score,IMDb Votes,Rotten Tomatoes Score,Metacritic Score,IMDb Score,Genre
3,5416.0,73.0,47.0,40.0,958.0
7,5512.0,63.0,0.0,36.0,1281.0
3,3865.0,66.0,56.0,55.0,804.0
7,2784.0,0.0,0.0,61.0,1062.0
8,5701.0,0.0,0.0,53.0,836.0
4,84.0,90.0,0.0,55.0,218.0
3,1804.0,0.0,66.0,42.0,814.0
4,899.0,0.0,0.0,54.0,815.0
2,146.0,45.0,35.0,27.0,292.0
3,3445.0,0.0,63.0,39.0,387.0
3,3422.0,94.0,64.0,45.0,1259.0
7,3183.0,66.0,0.0,16.0,1267.0
2,1652.0,37.0,31.0,35.0,582.0
7,3160.0,87.0,0.0,46.0,1197.0
3,877.0,83.0,58.0,38.0,872.0
2,124.0,50.0,41.0,26.0,1245.0
4,5427.0,89.0,0.0,42.0,818.0
3,5291.0,73.0,44.0,42.0,599.0
3,3550.0,72.0,56.0,33.0,941.0
8,3651.0,0.0,0.0,45.0,547.0
8,27.0,0.0,0.0,56.0,999.0
3,2449.0,88.0,61.0,37.0,503.0
4,5655.0,0.0,0.0,64.0,792.0
8,2760.0,0.0,0.0,42.0,1019.0
3,5771.0,52.0,55.0,40.0,838.0
4,1772.0,0.0,0.0,54.0,201.0
1,1969.0,11.0,27.0,33.0,836.0
1,3408.0,3.0,10.0,9.0,836.0
4,4653.0,27.0,25.0,47.0,829.0
7,383.0,0.0,0.0,42.0,1280.0
3,5794.0,53.0,53.0,42.0,1174.0
5,4095.0,79.0,50.0,37.0,1019.0
7,4033.0,0.0,0.0,63.0,1026.0
4,1763.0,0.0,0.0,58.0,502.0
3,825.0,81.0,0.0,43.0,958.0
3,3412.0,72.0,53.0,50.0,1170.0
2,321.0,33.0,35.0,36.0,1004.0
8,2544.0,4.0,0.0,53.0,1088.0
2,5568.0,45.0,42.0,49.0,1124.0
2,459.0,0.0,21.0,28.0,1267.0
3,4502.0,84.0,44.0,37.0,1197.0
2,1830.0,0.0,37.0,32.0,312.0
3,4548.0,83.0,56.0,53.0,217.0
2,1673.0,40.0,38.0,44.0,152.0
7,5581.0,57.0,0.0,43.0,1225.0
4,5456.0,97.0,71.0,54.0,895.0
3,1223.0,84.0,55.0,31.0,1179.0
7,112.0,71.0,38.0,43.0,1.0
3,2676.0,0.0,60.0,32.0,901.0
8,3932.0,0.0,0.0,51.0,503.0
4,3777.0,99.0,77.0,49.0,1230.0
3,1592.0,0.0,59.0,47.0,1072.0
4,2529.0,0.0,0.0,60.0,1004.0
8,4238.0,0.0,0.0,46.0,1019.0
7,1157.0,0.0,0.0,46.0,836.0
4,5374.0,97.0,61.0,37.0,881.0
3,301.0,0.0,0.0,46.0,801.0
3,1686.0,65.0,42.0,37.0,958.0
3,1266.0,75.0,64.0,43.0,901.0
3,1651.0,86.0,49.0,39.0,1265.0
7,1397.0,0.0,0.0,42.0,1199.0
3,423.0,85.0,55.0,40.0,189.0
2,1746.0,52.0,38.0,39.0,932.0
1,4895.0,9.0,28.0,34.0,958.0
7,3367.0,55.0,0.0,39.0,137.0
2,3313.0,29.0,32.0,43.0,137.0
2,549.0,48.0,40.0,36.0,913.0
1,1831.0,80.0,8.0,22.0,923.0
4,5667.0,0.0,0.0,57.0,356.0
3,471.0,81.0,56.0,46.0,607.0
7,2695.0,100.0,61.0,43.0,865.0
8,4544.0,0.0,0.0,48.0,1062.0
4,4957.0,72.0,44.0,42.0,814.0
7,2110.0,0.0,0.0,49.0,836.0
6,3835.0,0.0,69.0,49.0,1019.0
2,3316.0,21.0,34.0,31.0,836.0
8,4112.0,0.0,0.0,52.0,1019.0
1,5445.0,9.0,34.0,28.0,1223.0
3,1294.0,65.0,52.0,41.0,137.0
4,631.0,96.0,67.0,50.0,1124.0
4,1874.0,0.0,0.0,61.0,836.0
8,4292.0,0.0,0.0,41.0,958.0
2,5076.0,50.0,42.0,40.0,98.0
1,3713.0,6.0,27.0,34.0,113.0
2,936.0,0.0,42.0,28.0,1210.0
2,4503.0,45.0,44.0,46.0,1225.0
7,2820.0,84.0,0.0,51.0,836.0
8,3960.0,0.0,0.0,41.0,435.0
2,3194.0,19.0,33.0,35.0,958.0
2,3431.0,57.0,11.0,32.0,1267.0
7,5768.0,61.0,0.0,45.0,1119.0
6,1976.0,55.0,0.0,35.0,1012.0
8,3972.0,0.0,0.0,46.0,686.0
4,991.0,4.0,0.0,59.0,1119.0
7,997.0,0.0,40.0,42.0,1028.0
3,3942.0,68.0,57.0,40.0,820.0
2,2467.0,51.0,42.0,38.0,231.0
8,5065.0,0.0,0.0,52.0,98.0
8,3868.0,0.0,0.0,41.0,1119.0
2,496.0,15.0,37.0,42.0,1189.0
8,4954.0,92.0,0.0,53.0,1214.0
7,1157.0,59.0,0.0,35.0,245.0
5,4794.0,93.0,77.0,39.0,865.0
8,1195.0,0.0,0.0,51.0,1063.0
8,1486.0,0.0,0.0,50.0,193.0
3,3065.0,59.0,49.0,41.0,818.0
8,4424.0,0.0,0.0,51.0,1092.0
3,632.0,81.0,65.0,45.0,1184.0
6,3376.0,0.0,0.0,44.0,1321.0
4,3578.0,4.0,69.0,47.0,962.0
6,3786.0,0.0,0.0,49.0,1119.0
8,2531.0,0.0,0.0,45.0,1100.0
3,1181.0,70.0,50.0,46.0,901.0
8,3007.0,0.0,0.0,48.0,463.0
4,822.0,0.0,0.0,61.0,1019.0
2,137.0,40.0,41.0,42.0,814.0
4,5797.0,81.0,0.0,58.0,853.0
8,3481.0,0.0,0.0,47.0,660.0
6,3739.0,0.0,0.0,47.0,458.0
3,4346.0,81.0,60.0,47.0,1119.0
8,2662.0,0.0,0.0,53.0,1019.0
3,951.0,54.0,52.0,39.0,1214.0
9,4961.0,0.0,0.0,62.0,1119.0
5,4946.0,0.0,64.0,40.0,120.0
2,4143.0,32.0,24.0,40.0,291.0
7,904.0,0.0,0.0,45.0,1119.0
8,1417.0,0.0,0.0,54.0,1010.0
1,3308.0,12.0,27.0,29.0,1264.0
8,5785.0,82.0,0.0,47.0,891.0
4,898.0,0.0,0.0,58.0,1209.0
2,2818.0,43.0,44.0,44.0,77.0
3,2088.0,0.0,0.0,43.0,1209.0
4,3562.0,0.0,0.0,59.0,1145.0
2,5438.0,41.0,41.0,36.0,136.0
7,3195.0,0.0,0.0,50.0,958.0
2,1210.0,28.0,33.0,42.0,1164.0
9,3527.0,0.0,0.0,57.0,932.0
8,379.0,0.0,0.0,43.0,1106.0
6,2661.0,0.0,0.0,41.0,836.0
8,1075.0,0.0,0.0,57.0,836.0
7,2974.0,0.0,0.0,57.0,1041.0
8,1423.0,0.0,0.0,43.0,1124.0
8,2205.0,0.0,0.0,43.0,990.0
3,1951.0,0.0,0.0,46.0,1223.0
5,4297.0,0.0,0.0,42.0,628.0
6,3139.0,0.0,37.0,41.0,1119.0
7,1694.0,0.0,0.0,47.0,958.0
7,5339.0,0.0,28.0,45.0,632.0
2,2219.0,0.0,42.0,35.0,332.0
7,1869.0,0.0,0.0,42.0,314.0
3,4176.0,86.0,54.0,53.0,640.0
5,5137.0,0.0,0.0,53.0,680.0
8,299.0,0.0,0.0,63.0,1119.0
3,577.0,86.0,56.0,42.0,203.0
1,1011.0,1.0,14.0,22.0,1197.0
8,3082.0,0.0,0.0,41.0,1119.0
8,1.0,0.0,0.0,53.0,0.0
2,2075.0,0.0,22.0,28.0,836.0
4,5509.0,0.0,0.0,54.0,999.0
8,5657.0,0.0,0.0,53.0,729.0
8,2358.0,0.0,0.0,41.0,1019.0
3,1645.0,0.0,0.0,51.0,888.0
7,4989.0,71.0,0.0,35.0,1119.0
4,1540.0,0.0,0.0,60.0,526.0
5,5190.0,92.0,62.0,48.0,963.0
3,743.0,0.0,0.0,39.0,1018.0
8,4715.0,0.0,0.0,46.0,624.0
8,4035.0,0.0,0.0,51.0,328.0
8,2531.0,0.0,0.0,44.0,590.0
8,87.0,79.0,0.0,47.0,1119.0
3,5740.0,77.0,56.0,47.0,865.0
3,5281.0,67.0,58.0,46.0,435.0
8,488.0,0.0,0.0,50.0,901.0
7,2807.0,0.0,0.0,56.0,1281.0
6,4487.0,0.0,0.0,53.0,689.0
8,2690.0,0.0,0.0,44.0,767.0
4,5621.0,0.0,0.0,58.0,160.0
4,1510.0,92.0,0.0,50.0,1004.0
7,2181.0,74.0,0.0,46.0,1119.0
8,239.0,93.0,0.0,44.0,435.0
8,1551.0,0.0,0.0,48.0,865.0
8,1860.0,0.0,0.0,43.0,1060.0
2,5364.0,17.0,35.0,39.0,1014.0
7,3612.0,0.0,0.0,61.0,971.0
2,1927.0,27.0,46.0,40.0,810.0
8,1971.0,73.0,0.0,38.0,1214.0
3,2632.0,75.0,54.0,41.0,98.0
3,4042.0,73.0,0.0,51.0,998.0
4,1365.0,89.0,73.0,50.0,865.0
3,3516.0,81.0,53.0,43.0,152.0
8,1274.0,81.0,0.0,38.0,1019.0
2,2030.0,53.0,47.0,39.0,599.0
8,5249.0,0.0,0.0,47.0,1280.0
4,602.0,97.0,0.0,54.0,1119.0
3,1903.0,34.0,0.0,61.0,865.0
9,2438.0,0.0,0.0,56.0,1232.0
1,1649.0,3.0,29.0,37.0,1169.0
3,4249.0,51.0,44.0,53.0,1214.0
7,3040.0,0.0,0.0,57.0,1019.0
6,4081.0,0.0,0.0,55.0,188.0
2,2757.0,22.0,27.0,51.0,1119.0
8,4962.0,0.0,0.0,43.0,865.0
3,4474.0,73.0,56.0,45.0,406.0
7,790.0,53.0,0.0,37.0,901.0
8,893.0,0.0,0.0,51.0,1119.0
3,5138.0,81.0,64.0,43.0,798.0
8,2176.0,0.0,0.0,43.0,1214.0
3,1584.0,66.0,0.0,44.0,838.0
8,1993.0,0.0,0.0,42.0,1119.0
8,2228.0,0.0,0.0,52.0,1019.0
3,5170.0,56.0,49.0,44.0,798.0
3,2349.0,0.0,0.0,45.0,958.0
3,681.0,0.0,0.0,38.0,1227.0
3,1858.0,73.0,0.0,34.0,332.0
7,2221.0,64.0,0.0,43.0,819.0
8,5315.0,0.0,0.0,44.0,591.0
9,4961.0,0.0,0.0,69.0,877.0
7,2192.0,0.0,0.0,51.0,991.0
7,658.0,53.0,37.0,34.0,865.0
4,1493.0,0.0,0.0,60.0,432.0
7,1841.0,0.0,0.0,44.0,137.0
5,3738.0,62.0,49.0,30.0,966.0
8,5617.0,0.0,0.0,48.0,1119.0
3,3283.0,0.0,52.0,36.0,1178.0
5,4045.0,66.0,0.0,33.0,137.0
8,2997.0,0.0,0.0,43.0,865.0
9,3868.0,0.0,0.0,55.0,1281.0
8,1431.0,0.0,0.0,51.0,1205.0
8,4105.0,0.0,0.0,52.0,693.0
3,3829.0,83.0,53.0,50.0,1225.0
3,3395.0,75.0,54.0,44.0,865.0
1,3834.0,36.0,6.0,13.0,102.0
1,2163.0,21.0,26.0,27.0,268.0
6,4278.0,0.0,0.0,47.0,455.0
8,2570.0,0.0,0.0,56.0,729.0
8,3221.0,0.0,0.0,42.0,166.0
5,4485.0,59.0,0.0,34.0,276.0
7,2131.0,0.0,62.0,39.0,865.0
3,3099.0,68.0,57.0,48.0,1245.0
3,43.0,62.0,48.0,41.0,86.0
4,5532.0,99.0,83.0,56.0,116.0
7,1105.0,66.0,0.0,42.0,901.0
6,3158.0,0.0,0.0,43.0,137.0
8,4622.0,88.0,63.0,47.0,1054.0
8,4161.0,0.0,0.0,55.0,633.0
8,2973.0,0.0,0.0,46.0,1019.0
2,1609.0,51.0,47.0,41.0,174.0
4,2802.0,96.0,78.0,57.0,730.0
3,2145.0,57.0,42.0,46.0,865.0
3,3758.0,76.0,56.0,51.0,256.0
4,5203.0,0.0,0.0,48.0,804.0
8,4014.0,0.0,0.0,43.0,836.0
8,4962.0,0.0,0.0,54.0,1238.0
2,5503.0,40.0,38.0,39.0,1144.0
6,3129.0,0.0,48.0,45.0,218.0
3,1413.0,83.0,55.0,42.0,35.0
2,2740.0,52.0,42.0,43.0,217.0
8,5685.0,0.0,0.0,45.0,969.0
6,3591.0,0.0,0.0,51.0,1077.0
7,2984.0,70.0,0.0,19.0,694.0
2,4634.0,22.0,27.0,32.0,332.0
8,3064.0,0.0,0.0,41.0,810.0
1,2380.0,8.0,0.0,27.0,358.0
1,1677.0,91.0,0.0,28.0,901.0
2,1340.0,49.0,44.0,41.0,278.0
4,142.0,90.0,76.0,43.0,999.0
4,3405.0,95.0,78.0,56.0,1227.0
2,1220.0,29.0,0.0,32.0,217.0
8,5646.0,0.0,0.0,44.0,736.0
6,4053.0,0.0,0.0,48.0,196.0
3,3992.0,90.0,57.0,55.0,1119.0
4,5155.0,77.0,0.0,46.0,137.0
5,4017.0,56.0,0.0,36.0,481.0
3,1059.0,0.0,64.0,52.0,1004.0
7,2312.0,0.0,0.0,52.0,413.0
2,3861.0,31.0,38.0,43.0,288.0
8,2779.0,0.0,0.0,48.0,836.0
1,1713.0,36.0,17.0,19.0,23.0
3,1405.0,62.0,48.0,37.0,1267.0
2,3100.0,54.0,56.0,32.0,581.0
8,2188.0,0.0,0.0,56.0,948.0
5,4102.0,56.0,0.0,39.0,968.0
4,4432.0,89.0,73.0,49.0,971.0
3,2049.0,83.0,70.0,44.0,1072.0
4,3918.0,0.0,0.0,56.0,1209.0
3,3626.0,81.0,64.0,52.0,825.0
7,4911.0,45.0,0.0,45.0,1119.0
3,1439.0,57.0,47.0,44.0,114.0
8,4601.0,0.0,0.0,42.0,1092.0
4,3644.0,97.0,0.0,45.0,822.0
7,2703.0,0.0,0.0,44.0,820.0
8,4961.0,0.0,0.0,52.0,411.0
6,3973.0,0.0,0.0,50.0,471.0
6,4144.0,95.0,70.0,50.0,1228.0
3,5595.0,54.0,0.0,39.0,1145.0
2,2055.0,24.0,29.0,42.0,116.0
2,5226.0,10.0,0.0,39.0,217.0
1,1690.0,36.0,6.0,30.0,1259.0
8,4029.0,0.0,0.0,50.0,559.0
7,1745.0,61.0,0.0,30.0,194.0
8,5316.0,0.0,0.0,49.0,1119.0
4,4733.0,93.0,75.0,56.0,1119.0
3,1479.0,66.0,54.0,39.0,1148.0
7,2886.0,0.0,85.0,44.0,1119.0
3,506.0,70.0,49.0,30.0,1148.0
4,5488.0,88.0,71.0,56.0,1210.0
3,2424.0,0.0,0.0,43.0,912.0
3,3832.0,87.0,60.0,50.0,1264.0
4,5247.0,0.0,0.0,46.0,153.0
2,373.0,32.0,31.0,41.0,249.0
2,5681.0,37.0,39.0,30.0,116.0
8,2708.0,90.0,0.0,46.0,1050.0
2,2366.0,28.0,37.0,37.0,999.0
1,1651.0,91.0,12.0,32.0,825.0
6,3342.0,0.0,0.0,45.0,1046.0
2,2247.0,38.0,33.0,49.0,319.0
8,4574.0,0.0,0.0,46.0,645.0
3,4924.0,92.0,65.0,48.0,115.0
3,2968.0,0.0,0.0,42.0,266.0
4,1335.0,95.0,76.0,50.0,804.0
9,5575.0,0.0,0.0,61.0,1305.0
2,2156.0,48.0,0.0,36.0,1214.0
7,2535.0,96.0,0.0,39.0,971.0
2,2590.0,44.0,42.0,37.0,115.0
2,2839.0,23.0,25.0,36.0,292.0
2,1742.0,33.0,45.0,30.0,836.0
8,1079.0,0.0,0.0,44.0,1281.0
2,1441.0,48.0,0.0,26.0,357.0
8,4795.0,0.0,0.0,44.0,913.0
8,1060.0,0.0,0.0,44.0,836.0
4,1110.0,90.0,78.0,56.0,637.0
7,3211.0,0.0,0.0,65.0,1214.0
6,3201.0,79.0,43.0,38.0,912.0
7,2118.0,0.0,0.0,45.0,1040.0
4,4784.0,88.0,80.0,51.0,901.0
8,2690.0,0.0,0.0,47.0,1119.0
8,3222.0,0.0,0.0,53.0,1232.0
4,4988.0,0.0,0.0,60.0,836.0
3,918.0,67.0,46.0,42.0,32.0
3,4378.0,88.0,70.0,45.0,1005.0
3,3906.0,78.0,55.0,38.0,137.0
2,4759.0,49.0,45.0,40.0,901.0
2,4762.0,38.0,37.0,38.0,836.0
8,2321.0,0.0,0.0,47.0,836.0
1,2259.0,8.0,15.0,21.0,1264.0
8,305.0,0.0,0.0,50.0,971.0
2,5278.0,56.0,35.0,36.0,1182.0
8,2934.0,0.0,0.0,42.0,97.0
8,3381.0,0.0,71.0,39.0,319.0
4,260.0,95.0,0.0,60.0,836.0
3,974.0,64.0,0.0,43.0,836.0
4,1437.0,0.0,0.0,58.0,203.0
4,4252.0,89.0,68.0,51.0,836.0
8,3287.0,0.0,0.0,47.0,411.0
1,1632.0,15.0,20.0,31.0,107.0
5,5312.0,0.0,0.0,56.0,431.0
2,907.0,23.0,36.0,26.0,1227.0
2,5181.0,23.0,40.0,37.0,203.0
5,5366.0,0.0,0.0,57.0,683.0
8,2530.0,0.0,0.0,49.0,1285.0
7,2999.0,0.0,0.0,55.0,412.0
4,4830.0,92.0,74.0,51.0,804.0
3,5600.0,52.0,45.0,50.0,906.0
7,1717.0,67.0,0.0,43.0,901.0
5,4780.0,0.0,0.0,46.0,836.0
3,4320.0,0.0,0.0,41.0,227.0
7,644.0,41.0,0.0,42.0,958.0
8,1191.0,0.0,0.0,56.0,1040.0
2,925.0,63.0,32.0,37.0,217.0
7,1253.0,0.0,0.0,43.0,901.0
3,4080.0,52.0,47.0,48.0,1166.0
3,4307.0,67.0,59.0,45.0,1178.0
2,4477.0,22.0,40.0,31.0,912.0
3,1005.0,65.0,55.0,46.0,217.0
8,2303.0,0.0,0.0,43.0,438.0
8,443.0,0.0,0.0,46.0,957.0
3,5505.0,0.0,42.0,42.0,116.0
7,1328.0,0.0,0.0,48.0,836.0
4,3312.0,92.0,77.0,51.0,865.0
3,2756.0,73.0,60.0,38.0,836.0
3,1603.0,66.0,63.0,51.0,1123.0
9,4255.0,99.0,74.0,49.0,1019.0
3,4348.0,0.0,0.0,53.0,322.0
6,2881.0,0.0,0.0,44.0,994.0
8,2536.0,0.0,0.0,65.0,936.0
2,2348.0,39.0,32.0,44.0,152.0
7,4963.0,53.0,0.0,39.0,1272.0
8,393.0,0.0,64.0,50.0,1097.0
3,42.0,0.0,0.0,53.0,423.0
7,50.0,68.0,59.0,37.0,1119.0
3,2596.0,74.0,50.0,36.0,836.0
2,2513.0,49.0,38.0,33.0,805.0
7,2167.0,0.0,0.0,47.0,1214.0
5,3924.0,50.0,45.0,33.0,838.0
3,1350.0,93.0,61.0,43.0,437.0
8,4748.0,0.0,0.0,49.0,836.0
1,4036.0,21.0,29.0,19.0,960.0
8,2403.0,0.0,0.0,41.0,1280.0
8,5581.0,0.0,0.0,45.0,836.0
3,2446.0,61.0,47.0,44.0,284.0
4,3172.0,94.0,72.0,40.0,1144.0
7,1911.0,0.0,0.0,43.0,1259.0
2,3231.0,41.0,27.0,29.0,331.0
5,5548.0,0.0,0.0,63.0,836.0
1,1741.0,29.0,0.0,17.0,836.0
3,4104.0,88.0,38.0,45.0,331.0
7,5301.0,63.0,0.0,31.0,190.0
4,2988.0,99.0,75.0,58.0,1076.0
8,4940.0,0.0,0.0,52.0,901.0
8,4602.0,0.0,0.0,42.0,836.0
3,2040.0,0.0,47.0,43.0,1318.0
4,2450.0,95.0,80.0,56.0,1119.0
3,444.0,74.0,53.0,40.0,1261.0
7,1304.0,94.0,57.0,36.0,839.0
2,2046.0,46.0,41.0,37.0,958.0
2,5521.0,62.0,43.0,35.0,961.0
6,3795.0,0.0,0.0,48.0,969.0
1,4958.0,9.0,25.0,26.0,137.0
8,2531.0,0.0,0.0,44.0,590.0
2,3168.0,48.0,0.0,25.0,146.0
4,2364.0,0.0,0.0,57.0,865.0
8,259.0,75.0,0.0,46.0,254.0
3,2825.0,61.0,57.0,39.0,292.0
4,69.0,98.0,83.0,62.0,791.0
8,1550.0,0.0,0.0,48.0,1019.0
3,2465.0,67.0,52.0,47.0,1004.0
3,869.0,68.0,0.0,47.0,615.0
8,3091.0,0.0,0.0,49.0,865.0
6,3716.0,0.0,68.0,38.0,853.0
5,4240.0,48.0,0.0,47.0,865.0
2,3498.0,18.0,43.0,39.0,203.0
3,1744.0,0.0,47.0,38.0,217.0
7,441.0,0.0,0.0,43.0,1119.0
3,390.0,76.0,49.0,38.0,1184.0
2,2025.0,39.0,36.0,39.0,958.0
8,3887.0,0.0,0.0,45.0,559.0
8,4040.0,0.0,0.0,43.0,1119.0
3,3392.0,64.0,46.0,44.0,98.0
7,3751.0,4.0,0.0,42.0,1.0
8,3515.0,76.0,0.0,37.0,836.0
3,2111.0,54.0,47.0,41.0,849.0
3,5502.0,63.0,36.0,48.0,1184.0
8,4202.0,0.0,0.0,45.0,751.0
8,5197.0,0.0,0.0,46.0,971.0
8,2879.0,0.0,0.0,56.0,958.0
4,1621.0,0.0,0.0,56.0,1072.0
5,4708.0,0.0,0.0,49.0,1279.0
8,5030.0,0.0,0.0,42.0,411.0
7,5395.0,0.0,0.0,42.0,1119.0
8,163.0,0.0,0.0,42.0,1236.0
8,1867.0,0.0,0.0,55.0,203.0
8,2872.0,62.0,0.0,42.0,901.0
8,298.0,0.0,0.0,53.0,958.0
7,2282.0,0.0,0.0,55.0,565.0
7,2154.0,95.0,65.0,45.0,1227.0
7,2692.0,0.0,0.0,57.0,999.0
5,5145.0,0.0,0.0,53.0,935.0
4,2160.0,0.0,0.0,60.0,5.0
8,2228.0,0.0,0.0,43.0,746.0
3,316.0,87.0,53.0,47.0,608.0
3,3956.0,57.0,49.0,36.0,1227.0
4,2960.0,95.0,83.0,52.0,877.0
5,4287.0,0.0,0.0,45.0,750.0
3,1464.0,81.0,70.0,51.0,1230.0
3,206.0,59.0,0.0,37.0,865.0
4,1923.0,99.0,80.0,51.0,204.0
6,4022.0,93.0,64.0,46.0,610.0
9,2735.0,0.0,0.0,57.0,771.0
2,5089.0,66.0,41.0,34.0,217.0
8,910.0,0.0,0.0,48.0,1097.0
7,797.0,0.0,0.0,42.0,1158.0
9,4555.0,0.0,0.0,60.0,1268.0
8,3850.0,0.0,0.0,45.0,958.0
1,355.0,5.0,12.0,34.0,836.0
8,2338.0,0.0,0.0,43.0,1.0
8,4980.0,81.0,0.0,41.0,908.0
8,5816.0,0.0,0.0,52.0,836.0
6,3755.0,0.0,0.0,48.0,517.0
2,1769.0,54.0,49.0,25.0,273.0
2,5817.0,53.0,38.0,42.0,881.0
8,4127.0,0.0,0.0,41.0,747.0
8,341.0,84.0,0.0,36.0,836.0
3,1939.0,72.0,52.0,43.0,910.0
8,490.0,0.0,0.0,44.0,1233.0
3,4284.0,68.0,50.0,49.0,1288.0
4,580.0,95.0,70.0,53.0,819.0
7,472.0,77.0,50.0,35.0,667.0
8,5575.0,0.0,0.0,46.0,836.0
2,3622.0,45.0,35.0,45.0,838.0
3,1572.0,83.0,55.0,37.0,958.0
8,4452.0,0.0,0.0,56.0,958.0
7,1627.0,0.0,0.0,45.0,865.0
3,849.0,0.0,0.0,42.0,892.0
8,4014.0,0.0,0.0,52.0,1119.0
2,649.0,37.0,34.0,37.0,1318.0
2,2783.0,17.0,36.0,38.0,292.0
5,4540.0,82.0,64.0,36.0,208.0
9,3373.0,0.0,0.0,61.0,1297.0
2,3710.0,45.0,47.0,35.0,910.0
7,1627.0,70.0,0.0,42.0,1210.0
7,884.0,75.0,47.0,47.0,1205.0
8,1026.0,0.0,0.0,57.0,1046.0
7,1238.0,0.0,0.0,49.0,836.0
8,4793.0,0.0,0.0,48.0,969.0
4,2611.0,93.0,74.0,46.0,948.0
3,3911.0,64.0,48.0,36.0,917.0
8,4443.0,84.0,70.0,49.0,1093.0
3,3787.0,66.0,53.0,42.0,115.0
8,4424.0,0.0,0.0,56.0,1119.0
8,3993.0,0.0,0.0,44.0,554.0
3,4659.0,77.0,53.0,37.0,402.0
9,2997.0,0.0,0.0,56.0,1307.0
8,3389.0,0.0,0.0,47.0,759.0
7,1936.0,0.0,0.0,51.0,457.0
7,3371.0,86.0,70.0,40.0,233.0
3,5580.0,81.0,66.0,44.0,203.0
9,4127.0,0.0,0.0,57.0,1019.0
8,5300.0,0.0,0.0,43.0,1119.0
3,2114.0,73.0,59.0,50.0,881.0
5,5016.0,0.0,0.0,46.0,1227.0
8,3757.0,0.0,0.0,45.0,356.0
6,3002.0,48.0,0.0,49.0,664.0
8,461.0,0.0,0.0,62.0,1169.0
8,491.0,0.0,0.0,43.0,1062.0
3,3621.0,70.0,49.0,36.0,901.0
8,3226.0,0.0,0.0,54.0,1019.0
1,1202.0,9.0,26.0,15.0,1267.0
2,886.0,42.0,31.0,39.0,197.0
8,566.0,0.0,0.0,44.0,836.0
7,296.0,0.0,0.0,43.0,1227.0
8,4603.0,99.0,69.0,42.0,1019.0
2,3908.0,43.0,38.0,42.0,306.0
8,5008.0,0.0,0.0,43.0,446.0
8,729.0,79.0,0.0,46.0,1176.0
7,19.0,59.0,0.0,40.0,1184.0
8,5575.0,0.0,0.0,48.0,1271.0
4,5058.0,0.0,55.0,36.0,912.0
8,2194.0,0.0,0.0,52.0,413.0
8,207.0,4.0,0.0,37.0,867.0
8,1170.0,95.0,0.0,52.0,1214.0
3,2778.0,68.0,61.0,49.0,1119.0
7,3076.0,0.0,0.0,48.0,839.0
5,4342.0,88.0,55.0,31.0,1210.0
1,180.0,9.0,16.0,29.0,86.0
3,2727.0,83.0,66.0,53.0,116.0
2,916.0,33.0,32.0,36.0,292.0
2,2026.0,16.0,0.0,36.0,582.0
2,2533.0,46.0,32.0,51.0,319.0
4,2472.0,99.0,87.0,53.0,96.0
8,5328.0,0.0,0.0,41.0,1119.0
3,2660.0,90.0,58.0,51.0,137.0
7,3288.0,100.0,66.0,45.0,1040.0
8,5389.0,0.0,0.0,50.0,1280.0
2,1516.0,29.0,35.0,36.0,968.0
8,4848.0,0.0,0.0,51.0,641.0
2,269.0,21.0,35.0,36.0,99.0
6,4550.0,4.0,0.0,53.0,971.0
3,161.0,77.0,55.0,35.0,939.0
1,2455.0,8.0,21.0,21.0,1261.0
6,3559.0,83.0,61.0,46.0,1057.0
8,1381.0,0.0,0.0,55.0,1214.0
6,3259.0,77.0,0.0,45.0,173.0
8,4764.0,0.0,0.0,49.0,1119.0
2,1870.0,35.0,32.0,39.0,865.0
8,3987.0,53.0,0.0,48.0,1214.0
8,4961.0,0.0,0.0,49.0,1297.0
3,5743.0,95.0,63.0,36.0,865.0
6,1552.0,0.0,43.0,22.0,165.0
7,1153.0,0.0,0.0,45.0,559.0
8,3909.0,0.0,0.0,48.0,1315.0
2,955.0,51.0,39.0,28.0,1189.0
7,1217.0,0.0,59.0,24.0,203.0
4,2421.0,0.0,0.0,67.0,465.0
7,2781.0,0.0,0.0,53.0,836.0
7,3223.0,0.0,0.0,58.0,1141.0
7,326.0,61.0,0.0,40.0,958.0
3,436.0,71.0,49.0,41.0,943.0
2,1068.0,32.0,30.0,35.0,274.0
3,3317.0,0.0,0.0,37.0,1259.0
7,3462.0,0.0,0.0,54.0,1062.0
8,1993.0,0.0,0.0,45.0,756.0
6,3975.0,0.0,0.0,47.0,722.0
4,204.0,87.0,0.0,49.0,1214.0
8,4880.0,0.0,0.0,56.0,1281.0
1,2970.0,80.0,19.0,31.0,217.0
4,5025.0,85.0,73.0,52.0,711.0
4,5482.0,70.0,0.0,43.0,901.0
8,2768.0,89.0,0.0,40.0,1119.0
8,3587.0,0.0,0.0,43.0,1232.0
7,1523.0,0.0,0.0,46.0,443.0
2,3648.0,54.0,43.0,42.0,217.0
6,4154.0,84.0,0.0,50.0,839.0
7,3198.0,37.0,0.0,41.0,1119.0
7,2208.0,94.0,58.0,30.0,1264.0
2,3318.0,26.0,26.0,42.0,115.0
4,4160.0,89.0,66.0,56.0,1119.0
8,4989.0,0.0,0.0,56.0,838.0
8,4961.0,0.0,0.0,51.0,1119.0
3,2785.0,81.0,62.0,40.0,865.0
5,4703.0,61.0,0.0,38.0,1191.0
9,3815.0,0.0,0.0,56.0,563.0
